"ccode","year","rgdppc","logrgdppc","wbgdppc","wbpec","logwbgdppc","logwbpec","irst","cowpec","cinc","logcowpec","fv1","fv2","fv3","fv4","explogrgdppc","explogwbgdppc"
31,2010,20363.391,9.9214935,21920.516,,9.9951782,,,,,,,,,,9.9214935,9.9951782
31,2011,19118.051,9.8583879,21514.898,,9.9765005,,,,,,,,,,9.8583879,9.9765005
31,2012,,,22112.607,,10.003903,,,,,,,,,,,10.003903
31,2013,,,22315.604,,10.013041,,,,,,,,,,,10.013041
31,2014,,,22217.494,,10.008636,,,,,,,,,,,10.008636
31,2015,,,,,,,,,,,,,,,,
40,1946,,,,,,,0,81,0.0021500001,4.4067192,,7.5241976,,5.9662209,7.5241976,5.9662209
40,1947,,,,,,,0,95,0.0018982,4.5643482,,7.5182734,,5.9590526,7.5182734,5.9590526
40,1948,,,,,,,0,97,0.0017358999,4.5849676,,7.5174985,,5.9581151,7.5174985,5.9581151
40,1949,,,,,,,0,98,0.0017947,4.59512,,7.517117,,5.9576535,7.517117,5.9576535
40,1950,2831.3601,7.9485126,,,,,0,431,0.0016774,6.0684257,,7.4617453,,5.8906536,7.9485126,5.8906536
40,1951,3011.26,8.0101137,,,,,0,612,0.0017869,6.418365,,7.4762235,,5.8747401,8.0101137,5.8747401
40,1952,3054.1599,8.0242596,,,,,0,643,0.0014931,6.4676986,,7.4785657,,5.8724966,8.0242596,5.8724966
40,1953,2629.3201,7.8744807,,,,,0,712,0.0014937,6.5694814,,7.505569,,5.8678679,7.8744807,5.8678679
40,1954,2708.2,7.9040394,,,,,0,706,0.0016421,6.5610309,,7.5622072,,5.8682523,7.9040394,5.8682523
40,1955,2774.6299,7.9282727,,,,,0,802,0.0013484,6.6883545,,7.592452,,5.862462,7.9282727,5.862462
40,1956,2968.3701,7.9957681,,,,,3,884,0.0013234999,6.7855878,,7.6167312,,5.8580403,7.9957681,5.8580403
40,1957,3329.55,8.1105928,,,,,12,3224,0.0014732,8.0786886,,7.6011305,,5.7992353,8.1105928,5.7992353
40,1958,3270.05,8.0925608,,,,,20,5496,0.0017592,8.6119576,,7.5873451,,5.7749848,8.0925608,5.7749848
40,1959,2860.4199,7.9587235,,,,,29,5298,0.0017135,8.5752735,,7.6188121,,5.7766528,7.9587235,5.7766528
40,1960,2839.6699,7.9514432,,,,,37,4748,0.0018325,8.4656897,,7.7176976,,5.7816362,7.9514432,5.7816362
40,1961,2836.8999,7.9504671,,,,,46,4431,0.0037443,8.3966064,,7.7505822,,5.8301263,7.9504671,5.8301263
40,1962,2831.3601,7.9485126,,,,,54,5378,0.0036522001,8.5902576,,7.7941904,,5.8851643,7.9485126,5.8851643
40,1963,2811.99,7.9416475,,,,,63,5412,0.0019922999,8.5965586,,7.8255448,,5.949399,7.9416475,5.949399
40,1964,2780.1599,7.930264,,,,,52,5023,0.0021613999,8.5219812,,7.8592081,,6.0380778,7.930264,6.0380778
40,1965,2751.1001,7.9197559,,,,,36,5189,0.0021013001,8.5544891,,7.8879485,,6.1112504,7.9197559,6.1112504
40,1966,2838.28,7.9509535,,,,,67,5347,0.0020862999,8.5844784,,7.9026284,,6.1492224,7.9509535,6.1492224
40,1967,3110.8999,8.0426674,,,,,120,5544,0.0019963,8.6206522,,7.9254875,,6.171576,8.0426674,6.171576
40,1968,2878.4099,7.9649935,,,,,120,10164,0.0021001999,9.2267056,,7.9533844,,6.1904669,7.9649935,6.1904669
40,1969,2796.77,7.9362206,,,,,119,10739,0.0022474001,9.2817307,,7.9986291,,6.2679176,7.9362206,6.2679176
40,1970,2652.8501,7.8833899,653.23291,,6.4819336,,140,13777.8,0.0022420001,9.5308867,,8.0946646,,6.3817258,7.8833899,6.4819336
40,1971,2818.9099,7.9441056,779.55908,1216.2651,6.6587286,7.1035399,111,12512.06,0.0022356999,9.4345284,8.1415157,8.1528263,6.5273046,6.444191,7.9441056,6.6587286
40,1972,2900.5601,7.9726591,901.37189,1154.5565,6.8039179,7.0514717,187,12051.28,0.0021383001,9.3970089,8.1583776,8.1888409,6.6104627,6.5558119,7.9726591,6.8039179
40,1973,3106.75,8.0413322,1088.454,1210.4945,6.9925137,7.0987844,221,13603.86,0.0021593999,9.5181828,8.1688833,8.2027903,6.8151622,6.7557526,8.0413322,6.9925137
40,1974,3216.0701,8.0759153,1224.4233,1263.0471,7.1102252,7.1412826,250,14394.69,0.0021114,9.5746841,8.1277647,8.1542892,7.0855117,6.9769669,8.0759153,7.1102252
40,1975,3326.78,8.1097603,1380.2501,1279.4183,7.23002,7.154161,298,15480.23,0.0020204999,9.6473837,8.1362724,8.1766148,7.1784301,7.082808,8.1097603,7.23002
40,1976,3375.22,8.1242161,1444.8022,1324.9556,7.2757277,7.1891341,250,15556.68,0.0023056001,9.6523094,8.1663961,8.2075281,7.2464156,7.1327553,8.1242161,7.2757277
40,1977,3487.3101,8.1568861,1474.4821,1424.7374,7.296062,7.2617426,330,16531.609,0.0027554,9.7130899,8.1953974,8.2334929,7.3727779,7.2258525,8.1568861,7.296062
40,1978,3667.21,8.2071867,1837.5021,1496.1616,7.5161624,7.310658,324,16022.83,0.0028488999,9.6818323,8.2225275,8.2571154,7.4858489,7.3315225,8.2071867,7.5161624
40,1979,3729.48,8.2240238,2003.0549,1521.6429,7.6024289,7.3275461,313,16693.75,0.0028518999,9.7228498,8.2119598,8.2470398,7.6346707,7.4699574,8.2240238,7.6024289
40,1980,3658.9099,8.2049208,2024.66,1523.387,7.6131573,7.3286915,292,15782.71,0.0028742,9.6667337,8.1817799,8.221406,7.7887144,7.5919514,8.2049208,7.6131573
40,1981,3939.8301,8.2788925,2038.6289,1521.9357,7.6200328,7.3277383,317,16437.391,0.0029223,9.7073746,8.1677465,8.2166595,7.7892694,7.5895047,8.2788925,7.6200328
40,1982,3999.3401,8.2938843,2111.0535,1536.9052,7.6549425,7.3375258,290,17288.74,0.0029362,9.7578688,8.1576948,8.2159939,7.7573452,7.5655055,8.2938843,7.6549425
40,1983,4075.45,8.3127365,2227.9834,1611.3844,7.7088523,7.3848491,352,17061.949,0.0030418001,9.7446651,8.1737928,8.217,7.7419605,7.526845,8.3127365,7.7088523
40,1984,4182,8.3385448,2399.844,1570.2544,7.7831588,7.3589931,325,17321.301,0.0031940001,9.7597504,8.1845217,8.236783,7.6935215,7.5330181,8.3385448,7.7831588
40,1985,4219.3701,8.3474407,2273.2832,1549.0118,7.7289805,7.3453727,401,37818.461,0.0034213001,10.540579,8.1755342,8.2119436,7.6752825,7.4961667,8.3474407,7.7289805
40,1986,4190.3101,8.3405304,2382.6011,1532.0306,7.775948,7.3343492,412,33822.73,0.0033421,10.428918,8.158267,8.2195148,7.7363653,7.576129,8.3405304,7.775948
40,1987,4126.6499,8.3252211,2455.2476,1578.259,7.8059831,7.3640776,402,36471.461,0.0033758001,10.504313,8.1766605,8.2301655,7.8273087,7.6653948,8.3252211,7.8059831
40,1988,4165.3999,8.334568,2645.6101,1638.9531,7.8806572,7.401813,321,37860.801,0.0034229001,10.541698,8.1913795,8.2404728,7.881001,7.713419,8.334568,7.8806572
40,1989,4139.1001,8.3282337,2577.238,1774.994,7.8544736,7.4815521,314,20030.1,0.0032643999,9.9050417,8.213459,8.2725697,7.9129343,7.741467,8.3282337,7.8544736
40,1990,4092.05,8.3168011,2706.9756,1671.5082,7.9035873,7.4214816,270,18324.699,0.0031637,9.8160601,8.2481995,8.2860546,7.9790492,7.8231816,8.3168011,7.9035873
40,1991,3584.1799,8.1842852,2280.2483,1387.3149,7.7320395,7.2351255,270,16549.869,0.0032333999,9.7141943,8.1992531,8.3036337,7.8755398,7.8645463,8.1842852,7.7320395
40,1992,3066.6201,8.0283308,2057.2207,1215.2675,7.6291113,7.1027193,200,16702.26,0.0026891001,9.7233591,8.1354666,8.2986717,7.8003492,7.8893032,8.0283308,7.6291113
40,1993,2557.3601,7.8467307,2071.511,1010.0977,7.6360335,6.9178023,100,14215.17,0.0026432001,9.5621357,8.0664473,8.2886753,7.6579709,7.860323,7.8467307,7.6360335
40,1994,2597.49,7.8623009,2621.1357,1029.9969,7.8713632,6.9373112,131,14825.49,0.0019757999,9.6041708,8.0724087,8.2826786,7.6966906,7.8607779,7.8623009,7.8713632
40,1995,2673.6001,7.891181,2790.0701,1020.3706,7.9338222,6.9279213,207,9091.3477,0.001575,9.1151886,8.0902185,8.324213,7.7931094,7.9929299,7.891181,7.9338222
40,1996,2893.6399,7.9702706,2283.5647,1100.9851,7.7334929,7.0039606,231,10345.42,0.0015529,9.2443962,8.1344299,8.3508339,7.8773923,8.0421305,7.9702706,7.7334929
40,1997,2978.05,7.9990239,2305.9277,1127.3966,7.7432384,7.0276661,342,9545.4404,0.0014488,9.1639233,8.1528664,8.3729935,7.8999019,8.0660801,7.9990239,7.7432384
40,1998,3002.96,8.0073538,2330.8142,1053.0134,7.753973,6.9594111,283,8993.5137,0.0014399,9.1043701,8.1234856,8.3596878,7.8423967,8.047637,8.0073538,7.753973
40,1999,3192.55,8.0685749,2559.9282,1089.343,7.8477345,6.99333,303,10166.13,0.0013884,9.2269154,8.1595659,8.3841047,7.8561368,8.045372,8.0685749,7.8477345
40,2000,3351.6899,8.1172199,2749.4634,1163.131,7.9191608,7.0588708,336,12463.33,0.0014429,9.4306259,8.2158041,8.4212093,7.9173346,8.0662289,8.1172199,7.9191608
40,2001,3434.72,8.1416903,2841.1765,1134.5802,7.9519734,7.034018,270,16720.83,0.0013719,9.7244701,8.215044,8.4149036,7.8989043,8.0500984,8.1416903,7.9519734
40,2002,3473.47,8.1529093,3003.2886,1052.2307,8.0074635,6.9586678,268,13564.22,0.0014047,9.5152645,8.2126274,8.4418116,7.8943744,8.1071625,8.1529093,8.0074635
40,2003,3591.1001,8.1862135,3201.2502,1044.624,8.0712967,6.9514122,210,14384.76,0.0013326,9.5739937,8.226697,8.4541588,8.0105782,8.2291956,8.1862135,8.0712967
40,2004,3786.22,8.2391233,3398.6201,1010.6843,8.1311245,6.9183831,192,13318.8,0.0013444,9.4970074,8.2573681,8.4942436,8.13307,8.3653393,8.2391233,8.1311245
40,2005,4195.8398,8.3418484,3786.8752,960.66809,8.2392969,6.8676291,245,11542.54,0.001366,9.3538809,8.3103971,8.5637102,8.216466,8.4866791,8.3418484,8.2392969
40,2006,4688.4902,8.4528656,4677.709,966.34998,8.4505634,6.8735261,257,12297.47,0.0013709,9.4172306,8.3328257,8.587554,8.3289928,8.5992794,8.4528656,8.4505634
40,2007,5016.4702,8.5204821,5193.4844,903.79547,8.5551605,6.806603,268,12211.49,0.0013522001,9.4102144,8.3413353,8.6129713,8.4398632,8.7513323,8.5204821,8.5551605
40,2008,5208.8198,8.5581083,5385.7407,941.83923,8.5915098,6.8478346,,,,,8.3754692,,8.6244068,,8.5581083,8.5915098
40,2009,5207.4302,8.5578413,5494.9253,1118.0992,8.6115799,7.0193853,,,,,8.4505444,,8.641161,,8.5578413,8.6115799
40,2010,5206.04,8.5575752,5688.6665,1017.7593,8.6462317,6.9253588,,,,,8.4442024,,8.6653194,,8.5575752,8.6462317
40,2011,5204.6499,8.5573082,6092.6138,989.91449,8.7148323,6.8976188,,,,,8.4445095,,8.7617798,,8.5573082,8.7148323
40,2012,,,6448.1558,1003.3784,8.7715492,6.911128,,,,,7.4896512,,8.7870359,,7.4896512,8.7715492
40,2013,,,6789.8496,,8.823184,,,,,,,,,,,8.823184
40,2014,,,,,,,,,,,,,,,,
40,2015,,,,,,,,,,,,,,,,
41,1946,,,,,,,0,0,0.00051550003,0,,6.635498,,3.8933413,6.635498,3.8933413
41,1947,,,,,,,0,0,0.00042659999,0,,6.635498,,3.8933413,6.635498,3.8933413
41,1948,,,,,,,0,0,0.0004093,0,,6.635498,,3.8933413,6.635498,3.8933413
41,1949,,,,,,,0,0,0.00038859999,0,,6.635498,,3.8933413,6.635498,3.8933413
41,1950,1454.4301,7.2823691,,,,,0,1,0.00036599999,0.69314718,,6.609447,,3.86182,7.2823691,3.86182
41,1951,1453.05,7.2814202,,,,,0,2,0.00035859999,1.0986123,,6.6218386,,3.8433812,7.2814202,3.8433812
41,1952,1509.78,7.3197193,,,,,0,2,0.0003405,1.0986123,,6.6260352,,3.8433812,7.3197193,3.8433812
41,1953,1437.8199,7.2708836,,,,,0,2,0.0003472,1.0986123,,6.6568632,,3.8433812,7.2708836,3.8433812
41,1954,1529.16,7.3324738,,,,,0,3,0.00034190001,1.3862944,,6.7023721,,3.8302984,7.3324738,3.8302984
41,1955,1441.98,7.2737722,,,,,0,3,0.00034329999,1.3862944,,6.737402,,3.8302984,7.2737722,3.8302984
41,1956,1540.23,7.3396869,,,,,0,3,0.00034480001,1.3862944,,6.7653356,,3.8302984,7.3396869,3.8302984
41,1957,1422.6,7.2602415,,,,,0,4,0.00033810001,1.6094379,,6.789948,,3.8201509,7.2602415,3.8201509
41,1958,1505.63,7.3169665,,,,,0,6,0.00034090001,1.9459101,,6.7835584,,3.8048496,7.3169665,3.8048496
41,1959,1407.38,7.249485,,,,,0,7,0.00036080001,2.0794415,,6.8086281,,3.7987771,7.249485,3.7987771
41,1960,1499.3199,7.312767,,,,,0,7,0.00036400001,2.0794415,,6.9033952,,3.7987771,7.312767,3.7987771
41,1961,1426.3,7.2628388,,,,,0,10,0.0003556,2.3978953,,6.9217153,,3.8296435,7.2628388,3.8296435
41,1962,1473.36,7.295301,,,,,0,12,0.00035059999,2.5649493,,6.9663229,,3.8858907,7.295301,3.8858907
41,1963,1442.53,7.2741537,,,,,0,12,0.00043640001,2.5649493,,6.9979138,,3.9504123,7.2741537,3.9504123
41,1964,1424.6801,7.2617025,,,,,0,12,0.00042619999,2.5649493,,7.0287743,,4.0356994,7.2617025,4.0356994
41,1965,1450.64,7.2797599,,,,,0,12,0.00043099999,2.5649493,,7.0587368,,4.1103506,7.2797599,4.1103506
41,1966,1447.39,7.2775173,,,,,0,12,0.00038340001,2.5649493,,7.0745435,,4.1496863,7.2775173,4.1496863
41,1967,1358.15,7.2138786,,,,,0,13,0.0004018,2.6390574,,7.0959768,,4.1703148,7.2138786,4.1703148
41,1968,1361.39,7.2162614,,,,,0,53,0.00039299999,3.9889841,,7.0959167,,4.1553774,7.2162614,4.1553774
41,1969,1377.62,7.2281127,,,,,0,51,0.00039120001,3.9512436,,7.1446476,,4.2370472,7.2281127,4.2370472
41,1970,1353.28,7.2102866,,,,,0,1162.072,0.0004091,7.0588202,,7.1332541,,4.2208662,7.2102866,4.2208662
41,1971,1450.64,7.2797599,,313.8591,,5.7489443,0,1183.176,0.00042719999,7.0768023,7.0663109,7.1871185,4.5162802,4.278132,7.2797599,4.5162802
41,1972,1431.17,7.2662477,,317.81021,,5.7614546,0,1213.965,0.0004169,7.1024704,7.1000752,7.2207584,4.6342998,4.3868794,7.2662477,4.6342998
41,1973,1388.98,7.2363248,,320.41293,,5.7696104,0,1196.454,0.00041149999,7.0879531,7.1003323,7.2398071,4.8178616,4.5929904,7.2363248,4.8178616
41,1974,1432.79,7.2673788,,327.98297,,5.7929616,0,1257.79,0.000367,7.1379061,7.0542021,7.1915522,5.0778747,4.8145027,7.2673788,5.0778747
41,1975,1367.88,7.2210174,,333.51651,,5.8096924,0,1281.354,0.00036400001,7.1564527,7.0637183,7.2159128,5.1728725,4.9228063,7.2210174,5.1728725
41,1976,1478.23,7.2986007,,346.94388,,5.8491631,0,1304.349,0.00036060001,7.1742258,7.0950193,7.2463436,5.2432861,4.9721694,7.2986007,5.2432861
41,1977,1492.83,7.3084288,,350.4339,,5.8591723,0,1317.265,0.00036470001,7.1840715,7.107636,7.2742233,5.3358555,5.0675826,7.3084288,5.3358555
41,1978,1530.15,7.3331208,,358.03433,,5.8806291,0,1350.53,0.00036119999,7.2089925,7.1275792,7.2957344,5.434103,5.1706982,7.3331208,5.434103
41,1979,1567.47,7.3572183,,364.43451,,5.8983469,0,1349.615,0.00035739999,7.2083154,7.117229,7.2872252,5.5833726,5.3110294,7.3572183,5.5833726
41,1980,1676.1899,7.4242787,,366.15073,,5.9030452,0,1413.235,0.00035650001,7.254344,7.0879784,7.2577529,5.7393346,5.4283781,7.4242787,5.7393346
41,1981,1638.87,7.4017625,,298.00266,,5.6971025,0,1424.92,0.0003599,7.2625723,7.0202937,7.2542243,5.6292291,5.4274054,7.4017625,5.6292291
41,1982,1513.92,7.3224578,,301.84769,,5.7099228,0,1489.825,0.00035749999,7.307085,7.0110354,7.2537832,5.5989423,5.4036779,7.3224578,5.5989423
41,1983,1504.1899,7.31601,,303.41104,,5.7150884,0,1525.77,0.00035419999,7.3309097,7.0160995,7.2533984,5.5607991,5.3633337,7.31601,5.5607991
41,1984,1463.62,7.2886682,,299.2417,,5.7012515,0,1554.77,0.0003321,7.3497257,7.0299735,7.2730403,5.5188484,5.3693371,7.2886682,5.5188484
41,1985,1478.22,7.298594,,294.76602,,5.686182,0,1592.239,0.00034639999,7.3735242,7.0206075,7.2766528,5.4998274,5.3669124,7.298594,5.4998274
41,1986,1463.62,7.2886682,,224.29213,,5.4129496,0,1571.913,0.00043690001,7.3606844,6.9347115,7.2805104,5.4193606,5.4423809,7.2886682,5.4193606
41,1987,1431.17,7.2662477,,226.32697,,5.4219809,0,1597.496,0.00038429999,7.3768187,6.9476876,7.2933884,5.4991307,5.5343413,7.2662477,5.4991307
41,1988,1377.62,7.2281127,,229.25777,,5.4348469,0,1639.01,0.00039450001,7.4024577,6.9558983,7.3041368,5.5393977,5.5828996,7.2281127,5.5393977
41,1989,1353.28,7.2102866,,228.85165,,5.433074,0,1650.556,0.00041750001,7.4094729,6.9566426,7.3120427,5.5273285,5.581676,7.2102866,5.5273285
41,1990,1390.77,7.2376127,,219.79306,,5.3926864,0,631.22559,0.00040200001,6.4492464,6.9965358,7.3582721,5.6040688,5.7030115,7.2376127,5.6040688
41,1991,1367.25,7.2205567,479.54926,215.14619,6.1728468,5.3713179,0,645.96771,0.00042230001,6.4722962,6.9907718,7.3711557,5.5896254,5.7386956,7.2205567,6.1728468
41,1992,1156.9,7.0534992,305.55542,219.0755,5.7221313,5.3894162,0,663.17157,0.0004358,6.4985404,6.9663763,7.3655524,5.5956821,5.7626753,7.0534992,5.7221313
41,1993,1108.47,7.010736,249.41281,207.6591,5.5191092,5.3358979,0,643.44873,0.00050750002,6.4683952,6.9317489,7.3506289,5.5242376,5.7277346,7.010736,5.5191092
41,1994,994.98999,6.9027328,282.4227,187.16177,5.643405,5.2319732,0,649.18927,0.0004392,6.4772635,6.9054031,7.3458796,5.4963236,5.7296977,6.9027328,5.643405
41,1995,1024.05,6.9315205,359.76855,216.52686,5.8854609,5.3777146,0,690.17401,0.00037759999,6.5383916,6.9638157,7.3667383,5.6764874,5.8368335,6.9315205,5.8854609
41,1996,1044.8101,6.9515905,365.00378,244.00003,5.8999076,5.4971685,0,715.51501,0.00039550001,6.574399,7.0193906,7.3968625,5.7842073,5.8902721,6.9515905,5.8999076
41,1997,1051.73,6.9581919,411.60086,252.46309,6.0200543,5.5312653,0,723.03027,0.00038290001,6.5848331,7.0405469,7.4156046,5.8123264,5.9100881,6.9581919,6.0200543
41,1998,1054.5,6.9608221,450.91855,248.16806,6.1112866,5.5141063,0,729.77118,0.0003931,6.5941005,7.024539,7.3997135,5.7824049,5.888515,6.9608221,6.1112866
41,1999,1064.1801,6.9699597,494.23254,247.10603,6.2030063,5.5098176,0,748.97388,0.00039269999,6.6200385,7.0506191,7.4277611,5.7755189,5.8906426,6.9699597,6.2030063
41,2000,1053.11,6.9595032,462.48053,235.14464,6.1366043,5.4602008,0,718.22662,0.0004734,6.5781765,7.0767174,7.4740953,5.7745504,5.9226675,6.9595032,6.1366043
41,2001,1024.05,6.9315205,413.73846,236.28874,6.0252342,5.4650545,0,820.06372,0.0004202,6.7106009,7.0837326,7.4738555,5.7721567,5.9138775,6.9315205,6.0252342
41,2002,999.14001,6.9068947,393.01602,261.37433,5.9738503,5.5659537,0,813.70007,0.00050159998,6.7028203,7.1274452,7.4931936,5.8627725,5.961782,6.9068947,5.9738503
41,2003,983.91998,6.8915448,329.78198,247.08321,5.7984319,5.5097251,0,809.6684,0.0004894,6.6978593,7.1286974,7.5079341,5.952539,6.0867114,6.8915448,5.7984319
41,2004,931.33002,6.8366137,387.94281,250.87152,5.9608579,5.524941,0,814.06311,0.00063590001,6.7032657,7.1719956,7.5449224,6.1010752,6.2191081,6.8366137,5.9608579
41,2005,929.95001,6.8351307,465.30994,367.69681,6.1427035,5.9072585,0,819.80792,0.00051470002,6.710289,7.3383732,7.6087461,6.4182577,6.3336201,6.8351307,6.1427035
41,2006,939.64001,6.8454967,505.58481,372.7251,6.2257156,5.9208412,0,827.14648,0.00052120001,6.7191901,7.3628139,7.6346364,6.534934,6.4486957,6.8454967,6.2257156
41,2007,953.46997,6.8601079,615.81537,384.51376,6.4229474,5.9519796,0,800.1665,0.00054179999,6.686069,7.3969889,7.6610346,6.6987414,6.6019363,6.8601079,6.4229474
41,2008,949.32001,6.8557458,674.74951,383.51572,6.5143414,5.9493804,,,,,7.4196506,,6.8596234,,6.8557458,6.5143414
41,2009,933.91998,6.8393908,668.29132,383.23129,6.504724,5.9486389,,,,,7.4496322,,6.7833686,,6.8393908,6.504724
41,2010,918.91998,6.8231993,662.27936,379.67184,6.4956875,5.9393072,,,,,7.4654574,,6.8532481,,6.8231993,6.4956875
41,2011,904.15997,6.8070064,740.94739,387.36853,6.6079297,5.9593763,,,,,7.4782777,,6.9755173,,6.8070064,6.6079297
41,2012,,,766.87219,395.6925,6.6423202,5.9806376,,,,,6.5254478,,7.0049582,,6.5254478,6.6423202
41,2013,,,810.32733,,6.6974382,,,,,,,,,,,6.6974382
41,2014,,,824.15887,,6.7143631,,,,,,,,,,,6.7143631
41,2015,,,,,,,,,,,,,,,,
42,1946,,,,,,,0,5,0.0004509,1.7917595,,7.6201849,,5.4989686,7.6201849,5.4989686
42,1947,,,,,,,0,6,0.00044159999,1.9459101,,7.6143913,,5.4919586,7.6143913,5.4919586
42,1948,,,,,,,0,7,0.00056840002,2.0794415,,7.6093726,,5.4858861,7.6093726,5.4858861
42,1949,,,,,,,0,9,0.00053279998,2.3025851,,7.6009865,,5.4757385,7.6009865,5.4757385
42,1950,1539.89,7.3394661,,,,,0,10,0.000497,2.3978953,,7.597404,,5.4714041,7.3394661,5.4714041
42,1951,2128.01,7.6629424,,,,,0,12,0.00050919998,2.5649493,,7.6187558,,5.4638071,7.6629424,5.4638071
42,1952,2177.4099,7.6858912,,,,,0,14,0.0004895,2.7080503,,7.6175742,,5.4572997,7.6858912,5.4572997
42,1953,2131.77,7.6647081,,,,,0,21,0.00045630001,3.0910425,,7.6340084,,5.4398828,7.6647081,5.4398828
42,1954,2275.3799,7.7299023,,,,,0,23,0.00045399999,3.1780539,,7.6870594,,5.435926,7.7299023,5.435926
42,1955,2224.51,7.7072921,,,,,0,24,0.00041129999,3.2188759,,7.7205548,,5.4340696,7.7072921,5.4340696
42,1956,2318,7.7484598,,,,,0,29,0.00043849999,3.4011974,,7.7416363,,5.4257784,7.7484598,5.4257784
42,1957,2402.3501,7.7842026,,,,,0,32,0.00053620001,3.4965076,,7.7710528,,5.4214439,7.7842026,5.4214439
42,1958,2282.47,7.7330136,,,,,0,35,0.00050740002,3.583519,,7.7740388,,5.4174871,7.7330136,5.4174871
42,1959,2465.8101,7.8102756,,,,,0,39,0.00052150001,3.6888795,,7.8001676,,5.4126959,7.8102756,5.4126959
42,1960,2836.8799,7.95046,204.12621,,5.3187385,,0,43,0.00051099999,3.7841897,,7.8913522,,5.4083614,7.95046,5.3187385
42,1961,2670.49,7.890017,192.02666,,5.2576342,,0,46,0.00052110001,3.8501475,,7.9191618,,5.4507103,7.890017,5.2576342
42,1962,2867.03,7.9610319,234.03448,,5.4554687,,0,54,0.00051699998,4.0073333,,7.9641404,,5.5074062,7.9610319,5.4554687
42,1963,2696.3501,7.8996544,258.55896,,5.5551238,,0,56,0.00052609999,4.0430512,,7.9943891,,5.5703034,7.8996544,5.5551238
42,1964,2703.8,7.9024134,272.91385,,5.6091561,,0,65,0.0005269,4.1896548,,8.0197401,,5.6489239,7.9024134,5.6091561
42,1965,2430.3201,7.7957783,228.9536,,5.4335194,,0,62,0.00052449998,4.1431346,,8.0514507,,5.7256904,7.7957783,5.4335194
42,1966,2437.1001,7.798564,245.89035,,5.5048857,,0,77,0.00053159997,4.356709,,8.0592308,,5.7553139,7.798564,5.5048857
42,1967,2437.3101,7.7986503,250.8541,,5.5248713,,0,86,0.0005349,4.4659081,,8.0793447,,5.7743464,7.7986503,5.5248713
42,1968,2346.48,7.7606716,253.90433,,5.5369577,,0,573,0.00054809998,6.3526292,,8.0591106,,5.7349977,7.7606716,5.5369577
42,1969,2490.3701,7.8201866,281.18927,,5.6390281,,0,762,0.0005509,6.6372581,,8.0957251,,5.8020077,7.8201866,5.6390281
42,1970,2787.5,7.9329004,329.86066,,5.7986703,,0,1133.519,0.00054779998,7.0339642,,8.1862154,,5.9091058,7.9329004,5.7986703
